19.06.2025; 03:51; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
291,838	1,867134
292,046	1,867463
292,254	1,865490
292,463	1,863517
292,671	1,864174
292,879	1,866148
293,087	1,866148
293,296	1,864832
293,505	1,866148
293,713	1,865161
293,921	1,867792
294,129	1,868450
294,337	1,865819
294,546	1,866477
294,754	1,867134
294,963	1,866805
295,171	1,867463
295,380	1,869108
295,588	1,867792
295,796	1,868779
296,004	1,869765
296,212	1,869437
296,420	1,866805
296,629	1,868450
296,837	1,868450
297,045	1,868450
297,254	1,869437
297,462	1,870094
297,671	1,869108
297,879	1,871410
298,087	1,869437
298,295	1,869437
298,503	1,868450
298,712	1,870752
298,920	1,872068
299,128	1,870423
299,336	1,870752
299,545	1,872725
299,754	1,873054
299,962	1,871739
300,170	1,870094
300,378	1,873054
300,587	1,872396
300,795	1,874699
301,004	1,873712
301,212	1,874041
301,420	1,873054
301,628	1,872725
301,837	1,875027
302,046	1,875027
302,254	1,876343
302,462	1,874699
302,670	1,873712
302,879	1,874041
303,087	1,875027
303,295	1,876343
303,503	1,876343
303,711	1,877001
303,919	1,877330
304,127	1,877001
304,336	1,877987
304,544	1,876343
304,752	1,876672
304,960	1,877658
305,168	1,876672
305,376	1,877001
305,584	1,877987
305,793	1,878316
306,001	1,878316
306,210	1,879303
306,419	1,877001
306,627	1,880290
306,835	1,880290
307,043	1,880618
307,251	1,881276
307,460	1,882263
307,670	1,879632
307,878	1,880947
308,086	1,882263
308,295	1,882263
308,503	1,880947
308,711	1,882592
308,919	1,883249
309,128	1,881605
309,336	1,882592
309,544	1,882263
309,753	1,883249
309,961	1,883249
310,169	1,883249
310,377	1,883907
310,585	1,883578
310,793	1,884565
311,002	1,883578
311,210	1,884894
311,418	1,885880
311,626	1,884894
311,834	1,885223
312,042	1,886867
312,250	1,887854
312,458	1,885552
312,666	1,883249
312,875	1,878316
313,083	1,883578
313,291	1,657638
